task,fold,model,model_group,noise_sigma,n,accuracy,balanced_accuracy,f1_macro,roc_auc_ovr_macro
KIRC_grade_binary,2,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.6470588235294118,0.6513975155279503,0.6469230769230769,0.7111801242236025
KIRC_grade_binary,2,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.6666666666666666,0.6731366459627328,0.6666666666666666,0.7096273291925466
KIRC_grade_binary,2,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.6470588235294118,0.6513975155279503,0.6469230769230769,0.7065217391304348
KIRC_grade_binary,2,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.6666666666666666,0.6731366459627328,0.6666666666666666,0.7096273291925466
KIRC_grade_binary,2,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.6078431372549019,0.6195652173913043,0.6064814814814815,0.7003105590062112
KIRC_grade_binary,2,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.6078431372549019,0.6118012422360248,0.6076923076923078,0.6832298136645962
KIRC_grade_binary,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.6972049689440993
KIRC_grade_binary,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.6666666666666666,0.6498447204968945,0.647130647130647,0.7018633540372672
KIRC_grade_binary,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.6274509803921569,0.6063664596273292,0.5970893970893971,0.6956521739130436
KIRC_grade_binary,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.5882352941176471,0.5745341614906833,0.5717712914834066,0.687888198757764
KIRC_grade_binary,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.6274509803921569,0.6180124223602484,0.6180528182893181,0.7267080745341615
KIRC_grade_binary,2,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.6666666666666666,0.6653726708074534,0.6646034816247582,0.6475155279503105
KIRC_grade_binary,3,logistic_elasticnet,linear,0.0,51,0.7450980392156863,0.7368012422360248,0.7386677177769019,0.8043478260869564
KIRC_grade_binary,3,logistic_elasticnet,linear,0.05,51,0.7647058823529411,0.7546583850931676,0.7571428571428571,0.8027950310559007
KIRC_grade_binary,3,logistic_elasticnet,linear,0.1,51,0.7647058823529411,0.7546583850931676,0.7571428571428571,0.8074534161490684
KIRC_grade_binary,3,logistic_elasticnet,linear,0.2,51,0.7450980392156863,0.7368012422360248,0.7386677177769019,0.81055900621118
KIRC_grade_binary,3,logistic_elasticnet,linear,0.3,51,0.7450980392156863,0.7368012422360248,0.7386677177769019,0.7919254658385093
KIRC_grade_binary,3,logistic_elasticnet,linear,0.5,51,0.7450980392156863,0.7368012422360248,0.7386677177769019,0.7717391304347827
KIRC_grade_binary,3,random_forest,tree_ensemble,0.0,51,0.7254901960784313,0.7228260869565217,0.7228260869565217,0.84472049689441
KIRC_grade_binary,3,random_forest,tree_ensemble,0.05,51,0.7647058823529411,0.7585403726708074,0.7601880877742947,0.8462732919254659
KIRC_grade_binary,3,random_forest,tree_ensemble,0.1,51,0.7647058823529411,0.7507763975155279,0.7532258064516129,0.8354037267080746
KIRC_grade_binary,3,random_forest,tree_ensemble,0.2,51,0.6862745098039216,0.656055900621118,0.6357142857142857,0.8260869565217391
KIRC_grade_binary,3,random_forest,tree_ensemble,0.3,51,0.6078431372549019,0.5652173913043478,0.4838056680161943,0.8136645962732919
KIRC_grade_binary,3,random_forest,tree_ensemble,0.5,51,0.5490196078431373,0.5,0.35443037974683544,0.765527950310559
KIRC_grade_binary,3,extra_trees,tree_ensemble,0.0,51,0.7450980392156863,0.7406832298136645,0.7415204678362572,0.8322981366459627
KIRC_grade_binary,3,extra_trees,tree_ensemble,0.05,51,0.7450980392156863,0.7406832298136645,0.7415204678362572,0.8307453416149069
KIRC_grade_binary,3,extra_trees,tree_ensemble,0.1,51,0.7647058823529411,0.7585403726708074,0.7601880877742947,0.8245341614906831
KIRC_grade_binary,3,extra_trees,tree_ensemble,0.2,51,0.7843137254901961,0.7725155279503106,0.7756897241103559,0.8260869565217391
KIRC_grade_binary,3,extra_trees,tree_ensemble,0.3,51,0.7647058823529411,0.7468944099378882,0.7483552631578947,0.8354037267080745
KIRC_grade_binary,3,extra_trees,tree_ensemble,0.5,51,0.6470588235294118,0.6125776397515528,0.575,0.827639751552795
KIRC_grade_binary,3,hist_gradient_boosting,boosting,0.0,51,0.7647058823529411,0.7663043478260869,0.7638888888888888,0.8307453416149069
KIRC_grade_binary,3,hist_gradient_boosting,boosting,0.05,51,0.7450980392156863,0.7484472049689441,0.744705429341548,0.8183229813664596
KIRC_grade_binary,3,hist_gradient_boosting,boosting,0.1,51,0.7254901960784313,0.7228260869565217,0.7228260869565217,0.8136645962732918
KIRC_grade_binary,3,hist_gradient_boosting,boosting,0.2,51,0.7058823529411765,0.6933229813664596,0.6941223510595762,0.8152173913043479
KIRC_grade_binary,3,hist_gradient_boosting,boosting,0.3,51,0.6274509803921569,0.6063664596273292,0.5970893970893971,0.8027950310559007
KIRC_grade_binary,3,hist_gradient_boosting,boosting,0.5,51,0.7450980392156863,0.7212732919254659,0.71727078891258,0.8183229813664595
KIRC_grade_binary,3,mlp_early_fusion,static_nn,0.0,51,0.6470588235294118,0.6475155279503106,0.6458333333333333,0.8059006211180124
KIRC_grade_binary,3,mlp_early_fusion,static_nn,0.05,51,0.6470588235294118,0.6475155279503106,0.6458333333333333,0.8090062111801242
KIRC_grade_binary,3,mlp_early_fusion,static_nn,0.1,51,0.6470588235294118,0.6475155279503106,0.6458333333333333,0.8105590062111802
KIRC_grade_binary,3,mlp_early_fusion,static_nn,0.2,51,0.6274509803921569,0.6257763975155279,0.6251450676982592,0.7981366459627329
KIRC_grade_binary,3,mlp_early_fusion,static_nn,0.3,51,0.6470588235294118,0.639751552795031,0.640282131661442,0.8136645962732919
KIRC_grade_binary,3,mlp_early_fusion,static_nn,0.5,51,0.6666666666666666,0.6614906832298137,0.6619883040935672,0.8152173913043478
KIRC_grade_binary,3,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.7647058823529411,0.7624223602484472,0.7624223602484472,0.8695652173913043
KIRC_grade_binary,3,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.7843137254901961,0.78027950310559,0.7812865497076023,0.8773291925465838
KIRC_grade_binary,3,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.7843137254901961,0.78027950310559,0.7812865497076023,0.8478260869565217
KIRC_grade_binary,3,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.7647058823529411,0.7624223602484472,0.7624223602484472,0.827639751552795
KIRC_grade_binary,3,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.803921568627451,0.8020186335403727,0.8020186335403727,0.8493788819875777
KIRC_grade_binary,3,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.8235294117647058,0.8237577639751552,0.8224371373307543,0.8835403726708074
KIRC_grade_binary,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.6862745098039216,0.6948757763975155,0.6861538461538461,0.7996894409937888
KIRC_grade_binary,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.6862745098039216,0.6948757763975155,0.6861538461538461,0.7795031055900621
KIRC_grade_binary,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.7058823529411765,0.7127329192546584,0.7058823529411765,0.8027950310559007
KIRC_grade_binary,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.6666666666666666,0.6731366459627328,0.6666666666666666,0.7872670807453416
KIRC_grade_binary,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.6666666666666666,0.6731366459627328,0.6666666666666666,0.7531055900621118
KIRC_grade_binary,3,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.6666666666666666,0.6731366459627328,0.6666666666666666,0.7732919254658385
KIRC_grade_binary,4,logistic_elasticnet,linear,0.0,51,0.5882352941176471,0.593944099378882,0.5882352941176471,0.6180124223602484
KIRC_grade_binary,4,logistic_elasticnet,linear,0.05,51,0.6078431372549019,0.6156832298136645,0.6076923076923078,0.6350931677018634
KIRC_grade_binary,4,logistic_elasticnet,linear,0.1,51,0.5686274509803921,0.5760869565217391,0.5684615384615385,0.6242236024844721
KIRC_grade_binary,4,logistic_elasticnet,linear,0.2,51,0.5490196078431373,0.5543478260869565,0.5490196078431373,0.6149068322981366
KIRC_grade_binary,4,logistic_elasticnet,linear,0.3,51,0.5882352941176471,0.593944099378882,0.5882352941176471,0.6040372670807453
KIRC_grade_binary,4,logistic_elasticnet,linear,0.5,51,0.6274509803921569,0.6413043478260869,0.6251450676982592,0.6180124223602484
KIRC_grade_binary,4,random_forest,tree_ensemble,0.0,51,0.6274509803921569,0.6218944099378882,0.6222222222222222,0.6133540372670808
KIRC_grade_binary,4,random_forest,tree_ensemble,0.05,51,0.5882352941176471,0.5784161490683231,0.5778478517934569,0.6242236024844721
KIRC_grade_binary,4,random_forest,tree_ensemble,0.1,51,0.5294117647058824,0.5131987577639752,0.5064516129032258,0.5962732919254657
KIRC_grade_binary,4,random_forest,tree_ensemble,0.2,51,0.6078431372549019,0.5768633540372671,0.5446428571428572,0.59472049689441
KIRC_grade_binary,4,random_forest,tree_ensemble,0.3,51,0.6274509803921569,0.5908385093167702,0.5422768068020785,0.6149068322981367
KIRC_grade_binary,4,random_forest,tree_ensemble,0.5,51,0.5686274509803921,0.5217391304347826,0.40064102564102566,0.5605590062111802
KIRC_grade_binary,4,extra_trees,tree_ensemble,0.0,51,0.6078431372549019,0.6001552795031055,0.6003134796238244,0.610248447204969
KIRC_grade_binary,4,extra_trees,tree_ensemble,0.05,51,0.6078431372549019,0.6001552795031055,0.6003134796238244,0.6024844720496895
KIRC_grade_binary,4,extra_trees,tree_ensemble,0.1,51,0.5686274509803921,0.5566770186335404,0.5547619047619048,0.5962732919254659
KIRC_grade_binary,4,extra_trees,tree_ensemble,0.2,51,0.5490196078431373,0.531055900621118,0.5225885225885225,0.6164596273291926
KIRC_grade_binary,4,extra_trees,tree_ensemble,0.3,51,0.5294117647058824,0.5015527950310559,0.47058823529411764,0.5978260869565217
KIRC_grade_binary,4,extra_trees,tree_ensemble,0.5,51,0.5882352941176471,0.5512422360248448,0.49409541804440243,0.6086956521739131
KIRC_grade_binary,4,hist_gradient_boosting,boosting,0.0,51,0.49019607843137253,0.49301242236024845,0.49,0.5574534161490683
KIRC_grade_binary,4,hist_gradient_boosting,boosting,0.05,51,0.5882352941176471,0.5861801242236024,0.5856866537717602,0.5388198757763976
KIRC_grade_binary,4,hist_gradient_boosting,boosting,0.1,51,0.5294117647058824,0.5287267080745341,0.5277777777777778,0.5698757763975155
KIRC_grade_binary,4,hist_gradient_boosting,boosting,0.2,51,0.5098039215686274,0.5069875776397516,0.5067698259187621,0.5434782608695652
KIRC_grade_binary,4,hist_gradient_boosting,boosting,0.3,51,0.47058823529411764,0.46350931677018636,0.4631578947368421,0.5232919254658386
KIRC_grade_binary,4,hist_gradient_boosting,boosting,0.5,51,0.47058823529411764,0.45962732919254656,0.4572329523058731,0.5170807453416149
KIRC_grade_binary,4,mlp_early_fusion,static_nn,0.0,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6350931677018633
KIRC_grade_binary,4,mlp_early_fusion,static_nn,0.05,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6350931677018633
KIRC_grade_binary,4,mlp_early_fusion,static_nn,0.1,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6319875776397516
KIRC_grade_binary,4,mlp_early_fusion,static_nn,0.2,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6242236024844721
KIRC_grade_binary,4,mlp_early_fusion,static_nn,0.3,51,0.5490196078431373,0.5543478260869565,0.5490196078431373,0.6428571428571428
KIRC_grade_binary,4,mlp_early_fusion,static_nn,0.5,51,0.5490196078431373,0.5504658385093167,0.5483249903735079,0.6428571428571428
KIRC_grade_binary,4,liquid_cfc_modality_sequence,liquid_nn,0.0,51,0.5882352941176471,0.5900621118012422,0.5876010781671159,0.6133540372670807
KIRC_grade_binary,4,liquid_cfc_modality_sequence,liquid_nn,0.05,51,0.5882352941176471,0.5900621118012422,0.5876010781671159,0.6024844720496894
KIRC_grade_binary,4,liquid_cfc_modality_sequence,liquid_nn,0.1,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6149068322981367
KIRC_grade_binary,4,liquid_cfc_modality_sequence,liquid_nn,0.2,51,0.5882352941176471,0.5900621118012422,0.5876010781671159,0.6288819875776398
KIRC_grade_binary,4,liquid_cfc_modality_sequence,liquid_nn,0.3,51,0.5882352941176471,0.593944099378882,0.5882352941176471,0.6164596273291926
KIRC_grade_binary,4,liquid_cfc_modality_sequence,liquid_nn,0.5,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.579192546583851
KIRC_grade_binary,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6304347826086957
KIRC_grade_binary,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,51,0.5686274509803921,0.5722049689440993,0.5684615384615385,0.6211180124223602
KIRC_grade_binary,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,51,0.5294117647058824,0.5364906832298137,0.5292307692307692,0.6164596273291926
KIRC_grade_binary,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,51,0.6274509803921569,0.6335403726708074,0.6274509803921569,0.6319875776397516
KIRC_grade_binary,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,51,0.5882352941176471,0.5978260869565217,0.5876010781671159,0.625776397515528
KIRC_grade_binary,4,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,51,0.5882352941176471,0.593944099378882,0.5882352941176471,0.610248447204969
KIRC_grade_binary,5,logistic_elasticnet,linear,0.0,50,0.56,0.5507246376811594,0.548440065681445,0.6328502415458938
KIRC_grade_binary,5,logistic_elasticnet,linear,0.05,50,0.58,0.572463768115942,0.5716034271725826,0.6328502415458938
KIRC_grade_binary,5,logistic_elasticnet,linear,0.1,50,0.6,0.5909822866344605,0.5894909688013137,0.6231884057971014
KIRC_grade_binary,5,logistic_elasticnet,linear,0.2,50,0.56,0.5507246376811594,0.548440065681445,0.6473429951690821
KIRC_grade_binary,5,logistic_elasticnet,linear,0.3,50,0.6,0.5942028985507246,0.5941558441558441,0.6328502415458938
KIRC_grade_binary,5,logistic_elasticnet,linear,0.5,50,0.64,0.6344605475040257,0.6347402597402598,0.6859903381642513
KIRC_grade_binary,5,random_forest,tree_ensemble,0.0,50,0.66,0.643317230273752,0.6353496353496353,0.7101449275362318
KIRC_grade_binary,5,random_forest,tree_ensemble,0.05,50,0.66,0.643317230273752,0.6353496353496353,0.6892109500805154
KIRC_grade_binary,5,random_forest,tree_ensemble,0.1,50,0.62,0.5998389694041868,0.5824175824175825,0.7020933977455717
KIRC_grade_binary,5,random_forest,tree_ensemble,0.2,50,0.6,0.5748792270531401,0.5404411764705883,0.6763285024154589
KIRC_grade_binary,5,random_forest,tree_ensemble,0.3,50,0.6,0.571658615136876,0.5238095238095238,0.7310789049919484
KIRC_grade_binary,5,random_forest,tree_ensemble,0.5,50,0.6,0.5684380032206119,0.503968253968254,0.6586151368760064
KIRC_grade_binary,5,extra_trees,tree_ensemble,0.0,50,0.6,0.5845410628019324,0.5755517826825127,0.7342995169082126
KIRC_grade_binary,5,extra_trees,tree_ensemble,0.05,50,0.6,0.5845410628019324,0.5755517826825127,0.7214170692431563
KIRC_grade_binary,5,extra_trees,tree_ensemble,0.1,50,0.62,0.6030595813204509,0.5924495924495925,0.7198067632850241
KIRC_grade_binary,5,extra_trees,tree_ensemble,0.2,50,0.6,0.5813204508856682,0.5659722222222222,0.7149758454106281
KIRC_grade_binary,5,extra_trees,tree_ensemble,0.3,50,0.64,0.6215780998389694,0.609375,0.7069243156199677
KIRC_grade_binary,5,extra_trees,tree_ensemble,0.5,50,0.6,0.5748792270531401,0.5404411764705883,0.7278582930756844
KIRC_grade_binary,5,hist_gradient_boosting,boosting,0.0,50,0.58,0.572463768115942,0.5716034271725826,0.6650563607085347
KIRC_grade_binary,5,hist_gradient_boosting,boosting,0.05,50,0.56,0.5539452495974235,0.5535714285714286,0.6682769726247988
KIRC_grade_binary,5,hist_gradient_boosting,boosting,0.1,50,0.6,0.5942028985507246,0.5941558441558441,0.6409017713365539
KIRC_grade_binary,5,hist_gradient_boosting,boosting,0.2,50,0.6,0.5909822866344605,0.5894909688013137,0.6602254428341384
KIRC_grade_binary,5,hist_gradient_boosting,boosting,0.3,50,0.58,0.572463768115942,0.5716034271725826,0.6360708534621577
KIRC_grade_binary,5,hist_gradient_boosting,boosting,0.5,50,0.52,0.5040257648953301,0.49066213921901525,0.5974235104669887
KIRC_grade_binary,5,mlp_early_fusion,static_nn,0.0,50,0.68,0.681159420289855,0.6794871794871795,0.7181964573268921
KIRC_grade_binary,5,mlp_early_fusion,static_nn,0.05,50,0.68,0.681159420289855,0.6794871794871795,0.71658615136876
KIRC_grade_binary,5,mlp_early_fusion,static_nn,0.1,50,0.66,0.6594202898550725,0.6587715776796468,0.7165861513687601
KIRC_grade_binary,5,mlp_early_fusion,static_nn,0.2,50,0.68,0.681159420289855,0.6794871794871795,0.7165861513687601
KIRC_grade_binary,5,mlp_early_fusion,static_nn,0.3,50,0.66,0.6594202898550725,0.6587715776796468,0.7133655394524959
KIRC_grade_binary,5,mlp_early_fusion,static_nn,0.5,50,0.62,0.6191626409017714,0.6186270574066639,0.711755233494364
KIRC_grade_binary,5,liquid_cfc_modality_sequence,liquid_nn,0.0,50,0.68,0.6714975845410628,0.6715927750410509,0.71658615136876
KIRC_grade_binary,5,liquid_cfc_modality_sequence,liquid_nn,0.05,50,0.7,0.6900161030595813,0.6899545266639107,0.7053140096618358
KIRC_grade_binary,5,liquid_cfc_modality_sequence,liquid_nn,0.1,50,0.7,0.6867954911433172,0.6847414880201765,0.7149758454106281
KIRC_grade_binary,5,liquid_cfc_modality_sequence,liquid_nn,0.2,50,0.68,0.6714975845410628,0.6715927750410509,0.7246376811594204
KIRC_grade_binary,5,liquid_cfc_modality_sequence,liquid_nn,0.3,50,0.7,0.6932367149758454,0.6940024479804161,0.6940418679549114
KIRC_grade_binary,5,liquid_cfc_modality_sequence,liquid_nn,0.5,50,0.7,0.6932367149758454,0.6940024479804161,0.7246376811594203
KIRC_grade_binary,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.0,50,0.66,0.6497584541062802,0.6486151302190988,0.6892109500805154
KIRC_grade_binary,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.05,50,0.66,0.6497584541062802,0.6486151302190988,0.6956521739130435
KIRC_grade_binary,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.1,50,0.66,0.6497584541062802,0.6486151302190988,0.6956521739130435
KIRC_grade_binary,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.2,50,0.66,0.6465378421900161,0.6427070197562001,0.6988727858293077
KIRC_grade_binary,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.3,50,0.6,0.5877616747181964,0.5833333333333333,0.6650563607085346
KIRC_grade_binary,5,small_liquid_cfc_modality_sequence,small_liquid_nn,0.5,50,0.62,0.6095008051529791,0.6072757337742869,0.6698872785829306
KIRC_grade_binary,6,logistic_elasticnet,linear,0.0,50,0.64,0.6505636070853462,0.6376811594202898,0.6586151368760065
KIRC_grade_binary,6,logistic_elasticnet,linear,0.05,50,0.62,0.6288244766505635,0.6186270574066639,0.6634460547504026
KIRC_grade_binary,6,logistic_elasticnet,linear,0.1,50,0.64,0.6505636070853462,0.6376811594202898,0.6666666666666667
KIRC_grade_binary,6,logistic_elasticnet,linear,0.2,50,0.62,0.6288244766505635,0.6186270574066639,0.6682769726247987
KIRC_grade_binary,6,logistic_elasticnet,linear,0.3,50,0.6,0.610305958132045,0.5974235104669887,0.6489533011272142
KIRC_grade_binary,6,logistic_elasticnet,linear,0.5,50,0.64,0.6505636070853462,0.6376811594202898,0.7004830917874396
KIRC_grade_binary,6,random_forest,tree_ensemble,0.0,50,0.66,0.6529790660225443,0.6532027743778049,0.7375201288244766
KIRC_grade_binary,6,random_forest,tree_ensemble,0.05,50,0.64,0.6280193236714976,0.625,0.7342995169082125
KIRC_grade_binary,6,random_forest,tree_ensemble,0.1,50,0.68,0.6618357487922705,0.6527777777777778,0.7294685990338164
KIRC_grade_binary,6,random_forest,tree_ensemble,0.2,50,0.66,0.6336553945249597,0.6026180458158018,0.71658615136876
KIRC_grade_binary,6,random_forest,tree_ensemble,0.3,50,0.56,0.5281803542673108,0.45436507936507936,0.711755233494364
KIRC_grade_binary,6,random_forest,tree_ensemble,0.5,50,0.52,0.48148148148148145,0.34210526315789475,0.7246376811594203
KIRC_grade_binary,6,extra_trees,tree_ensemble,0.0,50,0.66,0.6561996779388084,0.6565656565656566,0.6843800322061191
